energy,intensity,residual,fit,pseudovoigt_1,pseudovoigt_2,constant_3,gaussian_4
4.916666666666642,0.019970639491295936,0.01699689883491848,0.03696753832621442,0.00011454328843507752,8.426770528779043e-05,0.03676872733249155,0.0
4.9333333333333105,0.02074138628625168,0.016224807676107716,0.036966193962359395,0.00011376521265678119,8.370141721106122e-05,0.03676872733249155,0.0
4.949999999999976,0.021111052848654666,0.01585381033976923,0.036964863188423895,0.00011299503783473469,8.314081809760831e-05,0.03676872733249155,0.0
4.966666666666644,0.021112069193101986,0.015851476628751245,0.03696354582185323,0.00011223265735953354,8.258583200214898e-05,0.03676872733249155,0.0
4.9833333333333085,0.020665350292444727,0.016296891390703068,0.036962241683147795,0.00011147796641380593,8.203638424243958e-05,0.03676872733249155,0.0
4.999999999999977,0.019932856436185555,0.01702809415961633,0.036960950595801886,0.00011073086193618655,8.149240137415285e-05,0.03676872733249155,0.0
5.016666666666643,0.01901540556743102,0.017944266818813,0.03695967238624402,0.00010999124258613457,8.095381116633734e-05,0.03676872733249155,0.0
5.03333333333331,0.018058869882539637,0.01889953700123892,0.036958406883778556,0.00010925900870956903,8.042054257744142e-05,0.03676872733249155,0.0
5.049999999999976,0.017125363876573842,0.0198317900439549,0.03695715392052874,0.00010853406230530401,7.98925257318892e-05,0.03676872733249155,0.0
5.066666666666643,0.016172326663091947,0.020783586668289052,0.036955913331381,0.00010781630699225922,7.936969189719188e-05,0.03676872733249155,0.0
5.083333333333309,0.015272093379256828,0.021682591574673733,0.03695468495393056,0.00010710564797742818,7.885197346158282e-05,0.03676872733249155,0.0
5.0999999999999766,0.014377044247257916,0.022576424381170378,0.03695346862842829,0.00010640199202458136,7.833930391215985e-05,0.03676872733249155,0.0
5.116666666666641,0.013569579387075379,0.023382684810653385,0.03695226419772876,0.00010570524742368826,7.783161781352502e-05,0.03676872733249155,0.0
5.13333333333331,0.012938043359667311,0.024013028147572175,0.03695107150723949,0.00010501532396103588,7.732885078690547e-05,0.03676872733249155,0.0
5.149999999999976,0.012491246058805286,0.02445864434606604,0.03694989040487132,0.00010433213289002971,7.683093948974656e-05,0.03676872733249155,0.0
5.166666666666642,0.01227021526391276,0.024678505477077207,0.03694872074098997,0.00010365558690265538,7.633782159576158e-05,0.03676872733249155,0.0
5.183333333333309,0.012229573379522967,0.0247179889888456,0.03694756236836857,0.00010298560010158685,7.584943577542937e-05,0.03676872733249155,0.0
5.199999999999976,0.012411790448933363,0.024534624693208038,0.0369464151421414,0.00010232208797292337,7.536572167692667e-05,0.03676872733249155,0.0
5.216666666666642,0.012631955771594887,0.024313323148163687,0.03694527891975857,0.00010166496735953913,7.488661990748473e-05,0.03676872733249155,0.0
5.2333333333333085,0.012861890526208767,0.024082263034732973,0.03694415356094174,0.00010101415643502935,7.441207201515924e-05,0.03676872733249155,0.0
5.249999999999975,0.012952664129169731,0.023990374798471062,0.036943038927640795,0.00010036957467823919,7.394202047100345e-05,0.03676872733249155,0.0
5.266666666666643,0.012832477224745792,0.02410945765924575,0.03694193488399154,9.97311428483589e-05,7.3476408651634e-05,0.03676872733249155,0.0
5.283333333333308,0.012455702351086588,0.02448513894518771,0.0369408412962743,9.909878296057192e-05,7.301518082217985e-05,0.03676872733249155,0.0
5.299999999999976,0.01199385158593986,0.024945906446933536,0.036939758032873395,9.847241826224124e-05,7.25582821196041e-05,0.03676872733249155,0.0
5.316666666666642,0.011501102142697736,0.02543758282153983,0.036938684964237564,9.785197320962143e-05,7.210565853639097e-05,0.03676872733249155,0.0
5.333333333333309,0.011128819379458171,0.02580880258338305,0.03693762196284122,9.723737344508203e-05,7.165725690458634e-05,0.03676872733249155,0.0
5.349999999999975,0.01097831551997038,0.025958253383176186,0.03693656890314657,9.662854577483034e-05,7.121302488018592e-05,0.03676872733249155,0.0
5.366666666666641,0.010927316390904133,0.026008209270662393,0.03693552566156653,9.602541814712053e-05,7.077291092785999e-05,0.03676872733249155,0.0
5.383333333333308,0.010806211169280888,0.02612828094714761,0.0369344921164285,9.542791963093752e-05,7.033686430600822e-05,0.03676872733249155,0.0
5.399999999999976,0.010614974257290192,0.026318493890648633,0.036933468147938825,9.483598039514337e-05,6.990483505213528e-05,0.03676872733249155,0.0
5.416666666666641,0.010271581326610123,0.02666087231153804,0.03693245363814816,9.424953168807536e-05,6.947677396854021e-05,0.03676872733249155,0.0
5.433333333333309,0.009834131065227129,0.027097317405690314,0.03693144847091744,9.366850581758324e-05,6.905263260831095e-05,0.03676872733249155,0.0
5.449999999999974,0.009297598301658177,0.02763285423022649,0.036930452531884664,9.309283613149729e-05,6.863236326161793e-05,0.03676872733249155,0.0
5.466666666666642,0.008697139372068055,0.028232326336364306,0.03692946570843236,9.252245699851377e-05,6.821591894229805e-05,0.03676872733249155,0.0
5.483333333333308,0.008024116887538398,0.028904371002117363,0.03692848788965576,9.195730378948998e-05,6.78032533747231e-05,0.03676872733249155,0.0
5.499999999999975,0.007315731922365474,0.029611787043966158,0.03692751896633163,9.139731285913727e-05,6.739432098094488e-05,0.03676872733249155,0.0
5.516666666666641,0.006565652453779356,0.03036090637710841,0.036926558830887767,9.084242152810365e-05,6.69890768681116e-05,0.03676872733249155,0.0
5.533333333333308,0.005844794880350924,0.031080812497022207,0.03692560737737313,9.029256806543505e-05,6.658747681614716e-05,0.03676872733249155,0.0
5.549999999999974,0.005177767365665529,0.03174689713576312,0.036924664501428645,8.974769167140809e-05,6.618947726568936e-05,0.03676872733249155,0.0
5.566666666666642,0.004587412844911594,0.03233631725534696,0.03692373010025855,8.920773246072315e-05,6.579503530627863e-05,0.03676872733249155,0.0
5.583333333333307,0.0040798944721002,0.03284290960050219,0.03692280407260239,8.867263144605134e-05,6.540410866479306e-05,0.03676872733249155,0.0
5.599999999999975,0.0036506665421485577,0.03327121977655904,0.036921886318707596,8.814233052192477e-05,6.501665569412267e-05,0.03676872733249155,0.0
5.61666666666664,0.00329037815035334,0.033630598589949254,0.03692097674030259,8.761677244896393e-05,6.463263536207828e-05,0.03676872733249155,0.0
5.633333333333308,0.0029886090930426146,0.0339314661475279,0.03692007524057051,8.709590083843238e-05,6.425200724052835e-05,0.03676872733249155,0.0
5.649999999999974,0.002735690107776864,0.03418349161634656,0.03691918172412342,8.657966013711259e-05,6.387473149475979e-05,0.03676872733249155,0.0
5.666666666666641,0.002523366843905612,0.034394929253071485,0.036918296096977096,8.60679956124938e-05,6.350076887305592e-05,0.03676872733249155,0.0
5.683333333333306,0.0023300631942332127,0.03458735507229309,0.0369174182665263,8.556085333826623e-05,6.313008069648823e-05,0.03676872733249155,0.0
5.699999999999974,0.002180374898760963,0.03473617324275961,0.03691654814152057,8.505818018011227e-05,6.276262884891505e-05,0.03676872733249155,0.0
5.71666666666664,0.002054958204967324,0.034860727427073204,0.03691568563204053,8.455992378179057e-05,6.239837576718453e-05,0.03676872733249155,0.0
5.733333333333308,0.0019505886000300875,0.034964242049444504,0.03691483064947459,8.406603255150296e-05,6.203728443153482e-05,0.03676872733249155,0.0
5.7499999999999725,0.0018648527274811324,0.03504913037901515,0.03691398310649628,8.357645564854049e-05,6.167931835618918e-05,0.03676872733249155,0.0
5.766666666666641,0.0017960239663209377,0.03511711895072095,0.03691314291704189,8.309114297019981e-05,6.132444158013944e-05,0.03676872733249155,0.0
5.783333333333307,0.001720481626512626,0.03519182836977601,0.03691230999628864,8.261004513896578e-05,6.0972618658115566e-05,0.03676872733249155,0.0
5.799999999999974,0.0016830996415389443,0.03522838461909429,0.03691148426063324,8.213311348995183e-05,6.062381465173501e-05,0.03676872733249155,0.0
5.81666666666664,0.0016262300718450644,0.03528443555582591,0.03691066562767097,8.166030005859441e-05,6.027799512082949e-05,0.03676872733249155,0.0
5.833333333333307,0.001611919732637923,0.03529793428353716,0.03690985401617509,8.119155756859382e-05,5.993512611494393e-05,0.03676872733249155,0.0
5.849999999999973,0.0016048014922694148,0.03530424785380724,0.03690904934607665,8.072683942009731e-05,5.959517416500453e-05,0.03676872733249155,0.0
5.86666666666664,0.0016347432507004985,0.03527350828774432,0.03690825153844482,8.026609967811742e-05,5.925810627515134e-05,0.03676872733249155,0.0
5.883333333333305,0.0016857628276620254,0.03522169768780544,0.03690746051546746,7.98092930611819e-05,5.892388991473247e-05,0.03676872733249155,0.0
5.899999999999974,0.001761334740481444,0.03514534145995077,0.03690667620043221,7.9356374930208e-05,5.8592493010455517e-05,0.03676872733249155,0.0
5.91666666666664,0.001865932288006437,0.0350399662297014,0.03690589851770784,7.890730127759839e-05,5.826388393869327e-05,0.03676872733249155,0.0
5.933333333333306,0.001989512518215736,0.03491561487451031,0.03690512739272604,7.846202871655102e-05,5.793803151793989e-05,0.03676872733249155,0.0
5.949999999999973,0.0021607489243893377,0.0347436138275742,0.03690436275196354,7.802051447058042e-05,5.7614905001414264e-05,0.03676872733249155,0.0
5.96666666666664,0.002386736856454915,0.034516867666469685,0.0369036045229246,7.758271636324459e-05,5.729447406980755e-05,0.03676872733249155,0.0
5.983333333333306,0.0026530571609377643,0.03424979547318603,0.036902852634123795,7.714859280807296e-05,5.697670882417134e-05,0.03676872733249155,0.0
5.9999999999999725,0.002969667659174261,0.033932439355894926,0.036902107015069185,7.671810279869102e-05,5.666157977894336e-05,0.03676872733249155,0.0
6.016666666666639,0.0033068140847257966,0.03359455351152,0.03690136759624579,7.629120589913739e-05,5.634905785510801e-05,0.03676872733249155,0.0
6.033333333333307,0.003620015633850385,0.03328061867524902,0.03690063430909941,7.586786223436873e-05,5.6039114373488473e-05,0.03676872733249155,0.0
6.049999999999972,0.0038444166455045207,0.033055490440516144,0.036899907086020665,7.544803248094878e-05,5.573172104816756e-05,0.03676872733249155,0.0
6.06666666666664,0.003916571185462839,0.03298261467486666,0.0368991858603295,7.503167785791701e-05,5.5426849980034484e-05,0.03676872733249155,0.0
6.0833333333333055,0.0038092320327282624,0.03308923853353158,0.03689847056625984,7.461876011783346e-05,5.5124473650455e-05,0.03676872733249155,0.0
6.099999999999973,0.0035494402458889464,0.03334832089305566,0.03689776113894461,7.420924153799472e-05,5.4824564915061767e-05,0.03676872733249155,0.0
6.11666666666664,0.00320043214610638,0.03369662536829465,0.03689705751440103,7.380308491181963e-05,5.4527096997662996e-05,0.03676872733249155,0.0
6.133333333333305,0.0028268467668079366,0.034069512862708276,0.036896359629516214,7.340025354039793e-05,5.4232043484266133e-05,0.03676872733249155,0.0
6.149999999999972,0.002472937473226955,0.03442272994880601,0.036895667422032964,7.300071122420099e-05,5.393937831721451e-05,0.03676872733249155,0.0
6.16666666666664,0.002160175622001572,0.034734805208534364,0.03689498083053594,7.260442225494975e-05,5.36490757894345e-05,0.03676872733249155,0.0
