energy,intensity,residual,fit,pseudovoigt_1,gaussian_2,gaussian_3,gaussian_4,gaussian_5,gaussian_6
-0.7833333333333363,0.100762417028144,-0.08434925482102612,0.016413162207117873,0.016413162207117873,2.9496706777550084e-79,4.5267077437353724e-80,4.253113654786302e-61,4.0696678178181464e-114,1.2357415441303803e-152
-0.7666666666666697,0.0287293767335133,-0.011622174837964475,0.017107201895548825,0.017107201895548825,3.474803646576525e-78,2.917331697980512e-79,2.1508222434881433e-60,3.785279595362031e-113,1.6387741621664424e-151
-0.750000000000003,0.0870234230693911,-0.06917747034965352,0.017845952719737587,0.017845952719737594,4.0239638220787995e-77,1.862107477324013e-78,1.0772613485422255e-59,3.487032485764092e-112,2.1524327753174364e-150
-0.7333333333333365,0.0676497631364179,-0.049016447918133345,0.01863331521828456,0.01863331521828456,4.5808379394645414e-76,1.177170190209236e-77,5.3438795962787355e-59,3.1815082288253845e-111,2.8000069722791664e-149
-0.7166666666666699,0.0285448773313878,-0.00907125544411794,0.01947362188726986,0.01947362188726986,5.1262861979829e-75,7.37037094623755e-77,2.6254955031299874e-58,2.874942322248927e-110,3.6075109410656816e-148
-0.7000000000000033,0.1017561009070582,-0.08138440544219223,0.02037169546486596,0.02037169546486596,5.639334185889831e-74,4.5704084619648e-76,1.2775706349789777e-57,2.57302644239526e-109,4.6033630656695097e-147
-0.6833333333333367,0.0272996614703738,-0.0059667449413533975,0.0213329165290204,0.0213329165290204,6.098455728061579e-73,2.8069602508693326e-75,6.157119618341846e-57,2.2807537121531396e-108,5.817840742753512e-146
-0.6666666666666701,0.1131043218039902,-0.09074101967035908,0.02236330213363112,0.022363302133631115,6.483044168878139e-72,1.7073913968685208e-74,2.9389303165097705e-56,2.0023111199576016e-107,7.28228139266874e-145
-0.6500000000000035,0.0511879730170864,-0.027718375443848416,0.023469597573237983,0.023469597573237983,6.77493521670835e-71,1.028597568800621e-73,1.3893767100055455e-55,1.741019983280631e-106,9.028011671636226e-144
-0.6333333333333369,0.034413610336566,-0.009754226519009732,0.02465938381755627,0.02465938381755627,6.9598258746654e-70,6.1372452263441e-73,6.505336529586318e-55,1.4993222309585821e-105,1.108500249511343e-142
-0.6166666666666702,0.0528502127012304,-0.02690900898311369,0.02594120371811671,0.02594120371811671,7.028435490301745e-69,3.6267451473642784e-72,3.016744637966844e-54,1.2788076712741033e-104,1.3480267376764583e-141
-0.6000000000000036,0.1066084309163803,-0.07928372012691,0.027324710789470297,0.0273247107894703,6.977277773242295e-68,2.122639193844101e-71,1.3855632592040607e-53,1.0802754661273759e-103,1.6236044964194521e-140
-0.5833333333333369,0.1173750907386769,-0.08855424549339815,0.028820845245278753,0.02882084524527875,6.808954378476055e-67,1.2304129633298921e-70,6.302795202225323e-53,9.038218184681014e-103,1.9367832130575234e-139
-0.5666666666666704,0.121347991954812,-0.09090594887960331,0.03044204307520869,0.03044204307520869,6.531935638066339e-66,7.06384556344306e-70,2.8396123781890533e-52,7.489453987546623e-102,2.2882359630918552e-138
-0.5500000000000038,0.0404159738107429,-0.00821348846331662,0.03220248534742628,0.03220248534742628,6.159854167579212e-65,4.016493531755552e-69,1.2670797591516668e-51,6.146622207241762e-101,2.677562576810917e-137
-0.5333333333333372,0.1229318938881705,-0.08881349718830109,0.03411839669986941,0.034118396699869415,5.7103933580113875e-64,2.261874615766901e-68,5.599740142841817e-51,4.996224126721451e-100,3.1031122073982385e-136
-0.5166666666666706,0.0555696318939941,-0.01936122763868138,0.03620840425531272,0.03620840425531272,5.203896875496918e-63,1.2615531723786326e-67,2.4510423902731904e-50,4.022224727952691e-99,3.561839599765249e-135
-0.500000000000004,0.0882898705374889,-0.04979589942566478,0.038493971111824114,0.038493971111824114,4.661851111622781e-62,6.968802747762139e-67,1.0625583747028679e-49,3.2070798923612e-98,4.0492096579303387e-134
-0.4833333333333373,0.1329954144767543,-0.09199549215343769,0.04099992232331662,0.040999922323316625,4.105397161819517e-61,3.8126449387364803e-66,4.562194563758788e-49,2.5326329565879094e-97,4.559163823576294e-133
-0.4666666666666708,0.1368883871498967,-0.09313330098513664,0.043755086164760065,0.043755086164760065,3.554013045697883e-60,2.0659039765412577e-65,1.9400540724886536e-48,1.9808598841345585e-96,5.084159416356671e-132
-0.4500000000000042,0.1255701838721387,-0.07877710403556232,0.04679307983657638,0.04679307983657638,3.0244744410751275e-59,1.1086883378862484e-64,8.170956423242653e-48,1.5344554626255933e-95,5.615289469593886e-131
-0.4333333333333376,0.1085897237046845,-0.05843644661172053,0.05015327709296397,0.05015327709296397,2.5301593915623608e-58,5.892836690284153e-64,3.4084033379619877e-47,1.1772639523642724e-94,6.142485876190693e-130
-0.4166666666666709,0.1403809962644879,-0.08649899002216507,0.05388200624232284,0.05388200624232283,2.0807164694097142e-57,3.1020936905583684e-63,1.4081473343672114e-46,8.945660922975359e-94,6.65480312345649e-129
